period_start,period_end,hospital_code,hospital,triage_category,measure_code,measure_name,measure_alias,value,units,source,fetched_utc
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,7972.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,1773.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,299.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,14499.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,21448.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,48972.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,7998.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,2160.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,26547.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,299.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,16090.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,22425.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,22415.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,547.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,379.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,749.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,221.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,179.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,286.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,64.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,56.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,88.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,73.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,46.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,72.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,39.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,55.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,89.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,90.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,72.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,72.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,5570.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,2112.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,226.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,21697.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,21617.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,55471.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,5581.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,2535.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,40250.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,226.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,24818.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,15221.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,22258.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,496.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,374.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,826.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,196.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,166.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,301.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,72.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,62.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,92.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,78.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,51.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,75.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,49.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,64.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,88.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,89.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,70.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2013-07-01,2014-06-30,H0333,Angliss Hospital,Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,75.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
